FECHA CONEXI�N;AREA;NOMBRE ZONA;COMUNA;MODEL;N�MERO CONEXIONES;USAGE (kB);PORCENTAJE USO
20-ene-24;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;22;6316932;487,80%
20-ene-24;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;41;14533;1,10%
20-ene-24;URBANA;017_ZW Conjunto Habitacional Rio Cauca;15;MR76;29;14291;1,10%
20-ene-24;URBANA;018_ZW Parque Las Banderas;19;MR76;31;1861;0,10%
20-ene-24;URBANA;018_ZW Parque Las Banderas;19;MR76;22;29779;2,30%
20-ene-24;URBANA;019_ZW Parque Skate Board;15;MR76;88;39207;3,00%
20-ene-24;URBANA;020_ZW Parque Petecuy1;6;MR76;26;5069188;391,50%
20-ene-24;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;116;29648;2,30%
20-ene-24;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;99;23650;1,80%
20-ene-24;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;17;909207;70,20%
20-ene-24;URBANA;023_ZW Parque Los Guerreros;21;MR76;46;10394;0,80%
20-ene-24;URBANA;024_ZW Museo La Tertulia;2;MR76;40;620567;47,90%
20-ene-24;URBANA;024_ZW Museo La Tertulia;2;MR76;50;2222411;171,60%
20-ene-24;URBANA;025_ZW Parque San Marino;7;MR76;32;10878;0,80%
20-ene-24;URBANA;026_ZW Parque La Flora;2;MR76;77;13465650;1039,90%
20-ene-24;URBANA;026_ZW Parque La Flora;2;MR76;57;1122978;86,70%
20-ene-24;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;6;322586;24,90%
20-ene-24;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;35;341669;26,40%
20-ene-24;URBANA;028_ZW Parque Yo Amo a Silo�;20;MR76;27;14367615;1109,50%
20-ene-24;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;57;1658226;128,10%
20-ene-24;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;44;2756146;212,80%
20-ene-24;URBANA;030_ZW Parque Mutis;1;MR76;32;18916;1,50%
20-ene-24;URBANA;031_ZW Cancha Los Azules;21;MR76;13;3877555;299,40%
20-ene-24;URBANA;032_ZW Parque La Orqueta;20;MR76;48;4556069;351,80%
20-ene-24;URBANA;034_ZW Parque Villa Colombia;8;MR76;12;1374529;106,10%
20-ene-24;URBANA;035_ZW Parque Colseguros;10;MR76;93;2455142;189,60%
20-ene-24;URBANA;035_ZW Parque Colseguros;10;MR76;71;4100018;316,60%
20-ene-24;URBANA;036_ZW Parque India Elena;10;MR76;80;1718279;132,70%
20-ene-24;URBANA;036_ZW Parque India Elena;10;MR76;75;2219616;171,40%
20-ene-24;URBANA;037_ZW Parque Tequendama;19;MR76;36;1012500;78,20%
20-ene-24;URBANA;038_ZW Parque Sector Amarillo Skate Park;21;MR76;33;3850398;297,30%
20-ene-24;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;53;8162047;630,30%
20-ene-24;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;60;1352334;104,40%
20-ene-24;URBANA;040_ZW Polideportivo Torres Comfandi;5;MR76;23;973997;75,20%
20-ene-24;URBANA;040_ZW Polideportivo Torres Comfandi;5;MR76;21;3414630;263,70%
20-ene-24;URBANA;041_ZW Parque Junin;9;MR76;58;3893927;300,70%
20-ene-24;URBANA;042_ZW Parque Mariano Ramos;16;MR76;26;4507;0,30%
20-ene-24;URBANA;043_ZW Polideportivo Ricardo Balcazar;13;MR76;43;11642;0,90%
20-ene-24;URBANA;044_ZW Polideportivo San Benito;11;MR76;37;14531;1,10%
20-ene-24;URBANA;045_ZW Parque Santa Anita;17;MR76;17;262230;20,30%
20-ene-24;URBANA;046_ZW Sebastian Belalcazar;2;MR76;16;1170254;90,40%
20-ene-24;URBANA;047_ZW Parque del Mico;11;MR76;10;1069;0,10%
20-ene-24;URBANA;048_ZW Parque Cien Palos;9;MR76;55;94681;7,30%
20-ene-24;URBANA;050_ZW Parque Calima;4;MR76;25;54100;4,20%
20-ene-24;URBANA;051_ZW Parque La Merced;2;MR76;7;1086;0,10%
20-ene-24;URBANA;052_ZW Puente de Colores;13;MR74;29;75058;5,80%
20-ene-24;URBANA;052_ZW Puente de Colores;13;MR76;52;430201;33,20%
20-ene-24;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;16;582;0,00%
20-ene-24;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;18;2023;0,20%
20-ene-24;URBANA;054_ZW El Diamante;13;MR76;18;10222;0,80%
20-ene-24;URBANA;055_ZW Polideportivo Petecuy;6;MR76;19;3305417;255,30%
20-ene-24;URBANA;055_ZW Polideportivo Petecuy;6;MR76;20;1659878;128,20%
20-ene-24;RURAL;059_El Saladito;99;MR76;34;9634076;4896,80%
20-ene-24;RURAL;060_Felidia;99;MR76;89;1417267;720,40%
20-ene-24;RURAL;061_La Leonera;99;MR76;42;230769;117,30%
20-ene-24;RURAL;061_La Leonera;99;MR76;11;4806016;2442,80%
20-ene-24;RURAL;062_Pichinde;99;MR76;11;410651;208,70%
20-ene-24;RURAL;062_Pichinde;99;MR76;13;1208276;614,10%
20-ene-24;RURAL;063_Los Andes;99;MR76;3;304578;154,80%
20-ene-24;RURAL;063_Los Andes;99;MR76;21;673112;342,10%
20-ene-24;RURAL;063_Los Andes;99;MR76;26;989634;503,00%
21-ene-24;URBANA;001_ZW Parque Ingenio;17;MR76;94;11216;0,90%
21-ene-24;URBANA;001_ZW Parque Ingenio;17;MR76;100;48875;3,80%
21-ene-24;URBANA;002_ZW Canchas Panamericanas;19;MR76;24;3451753;266,60%
21-ene-24;URBANA;003_ZW Parque del Perro;19;MR76;81;11666;0,90%
21-ene-24;URBANA;003_ZW Parque del Perro;19;MR76;73;8971;0,70%
21-ene-24;URBANA;004_ZW Parque San Nicolas;3;MR76;15;3341915;258,10%
21-ene-24;URBANA;004_ZW Parque San Nicolas;3;MR76;13;1432944;110,70%
21-ene-24;URBANA;005_ZW Parque Barrio Obrero;9;MR76;123;8860849;684,40%
21-ene-24;URBANA;005_ZW Parque Barrio Obrero;9;MR76;150;6660590;514,40%
21-ene-24;URBANA;006_ZW Parque Vallado;15;MR76;105;49215;3,80%
21-ene-24;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;49;21492;1,70%
21-ene-24;URBANA;010_ZW Parque Antonio Nari�o;16;MR76;25;23687;1,80%
21-ene-24;URBANA;011_ZW Parque Santa Rosa Poblado;13;MR76;33;6843;0,50%
21-ene-24;URBANA;011_ZW Parque Santa Rosa Poblado;13;MR76;23;2106;0,20%
21-ene-24;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;40;6006829;463,90%
21-ene-24;URBANA;013_ZW Parque Llano Verde;15;MR76;34;2766128;213,60%
21-ene-24;URBANA;014_ZW Centro Cultural Alto Jordan;18;MR76;20;13107;1,00%
21-ene-24;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;15;3285;0,30%
21-ene-24;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;34;4691;0,40%
21-ene-24;URBANA;017_ZW Conjunto Habitacional Rio Cauca;15;MR76;27;27277;2,10%
21-ene-24;URBANA;018_ZW Parque Las Banderas;19;MR76;67;57934;4,50%
21-ene-24;URBANA;018_ZW Parque Las Banderas;19;MR76;42;146749;11,30%
21-ene-24;URBANA;019_ZW Parque Skate Board;15;MR76;81;34225;2,60%
21-ene-24;URBANA;020_ZW Parque Petecuy1;6;MR76;26;8611984;665,20%
21-ene-24;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;80;17821;1,40%
21-ene-24;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;94;22446;1,70%
21-ene-24;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;7;1660312;128,20%
21-ene-24;URBANA;023_ZW Parque Los Guerreros;21;MR76;30;1341;0,10%
21-ene-24;URBANA;024_ZW Museo La Tertulia;2;MR76;38;1238830;95,70%
21-ene-24;URBANA;024_ZW Museo La Tertulia;2;MR76;52;1023167;79,00%
21-ene-24;URBANA;025_ZW Parque San Marino;7;MR76;36;16862;1,30%
21-ene-24;URBANA;026_ZW Parque La Flora;2;MR76;91;10526673;813,00%
21-ene-24;URBANA;026_ZW Parque La Flora;2;MR76;75;2108629;162,90%
21-ene-24;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;5;150520;11,60%
21-ene-24;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;34;2125892;164,20%
21-ene-24;URBANA;028_ZW Parque Yo Amo a Silo�;20;MR76;12;9138892;705,80%
21-ene-24;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;68;1732634;133,80%
21-ene-24;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;47;1678603;129,60%
21-ene-24;URBANA;030_ZW Parque Mutis;1;MR76;34;20497;1,60%
21-ene-24;URBANA;031_ZW Cancha Los Azules;21;MR76;14;2695416;208,20%
21-ene-24;URBANA;032_ZW Parque La Orqueta;20;MR76;71;9594453;741,00%
21-ene-24;URBANA;034_ZW Parque Villa Colombia;8;MR76;10;2590719;200,10%
21-ene-24;URBANA;035_ZW Parque Colseguros;10;MR76;87;2001386;154,60%
21-ene-24;URBANA;035_ZW Parque Colseguros;10;MR76;86;1927727;148,90%
21-ene-24;URBANA;036_ZW Parque India Elena;10;MR76;77;51832;4,00%
21-ene-24;URBANA;036_ZW Parque India Elena;10;MR76;101;75610;5,80%
21-ene-24;URBANA;037_ZW Parque Tequendama;19;MR76;23;1431;0,10%
21-ene-24;URBANA;038_ZW Parque Sector Amarillo Skate Park;21;MR76;47;11068434;854,90%
21-ene-24;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;51;5582729;431,20%
21-ene-24;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;60;1954552;151,00%
21-ene-24;URBANA;040_ZW Polideportivo Torres Comfandi;5;MR76;28;818367;63,20%
21-ene-24;URBANA;040_ZW Polideportivo Torres Comfandi;5;MR76;24;5194134;401,20%
21-ene-24;URBANA;041_ZW Parque Junin;9;MR76;54;3059370;236,30%
21-ene-24;URBANA;042_ZW Parque Mariano Ramos;16;MR76;28;3719;0,30%
21-ene-24;URBANA;043_ZW Polideportivo Ricardo Balcazar;13;MR76;39;12789;1,00%
21-ene-24;URBANA;044_ZW Polideportivo San Benito;11;MR76;29;23545;1,80%
21-ene-24;URBANA;045_ZW Parque Santa Anita;17;MR76;12;243607;18,80%
21-ene-24;URBANA;046_ZW Sebastian Belalcazar;2;MR76;23;2929855;226,30%
21-ene-24;URBANA;047_ZW Parque del Mico;11;MR76;8;343;0,00%
21-ene-24;URBANA;048_ZW Parque Cien Palos;9;MR76;54;13301;1,00%
21-ene-24;URBANA;050_ZW Parque Calima;4;MR76;23;10328;0,80%
21-ene-24;URBANA;051_ZW Parque La Merced;2;MR76;5;31923;2,50%
21-ene-24;URBANA;052_ZW Puente de Colores;13;MR74;28;313643;24,20%
21-ene-24;URBANA;052_ZW Puente de Colores;13;MR76;40;152208;11,80%
21-ene-24;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;17;729;0,10%
21-ene-24;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;21;6284;0,50%
21-ene-24;URBANA;054_ZW El Diamante;13;MR76;23;5758;0,40%
21-ene-24;URBANA;055_ZW Polideportivo Petecuy;6;MR76;18;3240522;250,30%
21-ene-24;URBANA;055_ZW Polideportivo Petecuy;6;MR76;13;2801876;216,40%
21-ene-24;RURAL;059_El Saladito;99;MR76;21;6720000;19.00%
21-ene-24;RURAL;060_Felidia;99;MR76;98;714100;1.97%
21-ene-24;RURAL;061_La Leonera;99;MR76;51;988700;2.73%
21-ene-24;RURAL;061_La Leonera;99;MR76;23;16170000;45.72%
21-ene-24;RURAL;062_Pichinde;99;MR76;20;3420000;9.67%
21-ene-24;RURAL;062_Pichinde;99;MR76;14;493900;1.36%
21-ene-24;RURAL;063_Los Andes;99;MR76;9;787000;2.17%
21-ene-24;RURAL;063_Los Andes;99;MR76;38;3840000;10.87%
21-ene-24;RURAL;063_Los Andes;99;MR76;35;2300000;6.51%
22-ene-24;URBANA;001_ZW Parque Ingenio;17;MR76;28;1651;0,20%
22-ene-24;URBANA;001_ZW Parque Ingenio;17;MR76;33;4010;0,40%
22-ene-24;URBANA;002_ZW Canchas Panamericanas;19;MR76;44;378117;36,10%
22-ene-24;URBANA;003_ZW Parque del Perro;19;MR76;60;3755;0,40%
22-ene-24;URBANA;003_ZW Parque del Perro;19;MR76;58;12783;1,20%
22-ene-24;URBANA;004_ZW Parque San Nicolas;3;MR76;42;4241885;404,50%
22-ene-24;URBANA;004_ZW Parque San Nicolas;3;MR76;39;2498077;238,20%
22-ene-24;URBANA;005_ZW Parque Barrio Obrero;9;MR76;167;4918895;469,10%
22-ene-24;URBANA;005_ZW Parque Barrio Obrero;9;MR76;166;2945786;280,90%
22-ene-24;URBANA;006_ZW Parque Vallado;15;MR76;110;27913;2,70%
22-ene-24;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;60;24093;2,30%
22-ene-24;URBANA;010_ZW Parque Antonio Nari�o;16;MR76;24;3195;0,30%
22-ene-24;URBANA;011_ZW Parque Santa Rosa Poblado;13;MR76;38;9466;0,90%
22-ene-24;URBANA;011_ZW Parque Santa Rosa Poblado;13;MR76;35;2562;0,20%
22-ene-24;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;33;3968504;378,50%
22-ene-24;URBANA;013_ZW Parque Llano Verde;15;MR76;23;215153;20,50%
22-ene-24;URBANA;014_ZW Centro Cultural Alto Jordan;18;MR76;23;3445;0,30%
22-ene-24;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;27;58990;5,60%
22-ene-24;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;38;48864;4,70%
22-ene-24;URBANA;017_ZW Conjunto Habitacional Rio Cauca;15;MR76;28;20056;1,90%
22-ene-24;URBANA;018_ZW Parque Las Banderas;19;MR76;47;2200;0,20%
22-ene-24;URBANA;018_ZW Parque Las Banderas;19;MR76;24;28901;2,80%
22-ene-24;URBANA;019_ZW Parque Skate Board;15;MR76;80;20635;2,00%
22-ene-24;URBANA;020_ZW Parque Petecuy1;6;MR76;24;9352088;891,90%
22-ene-24;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;66;4846;0,50%
22-ene-24;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;56;4426;0,40%
22-ene-24;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;12;1555034;148,30%
22-ene-24;URBANA;023_ZW Parque Los Guerreros;21;MR76;36;1527;0,10%
22-ene-24;URBANA;024_ZW Museo La Tertulia;2;MR76;30;1221324;116,50%
22-ene-24;URBANA;024_ZW Museo La Tertulia;2;MR76;38;622599;59,40%
22-ene-24;URBANA;025_ZW Parque San Marino;7;MR76;29;21427;2,00%
22-ene-24;URBANA;026_ZW Parque La Flora;2;MR76;59;6660722;635,20%
22-ene-24;URBANA;026_ZW Parque La Flora;2;MR76;47;587910;56,10%
22-ene-24;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;33;1565871;149,30%
22-ene-24;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;56;597246;57,00%
22-ene-24;URBANA;028_ZW Parque Yo Amo a Silo�;20;MR76;15;8091703;771,70%
22-ene-24;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;47;723727;69,00%
22-ene-24;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;27;2223500;212,00%
22-ene-24;URBANA;030_ZW Parque Mutis;1;MR76;26;3349;0,30%
22-ene-24;URBANA;031_ZW Cancha Los Azules;21;MR76;16;10731;1,00%
22-ene-24;URBANA;032_ZW Parque La Orqueta;20;MR76;68;634738;60,50%
22-ene-24;URBANA;034_ZW Parque Villa Colombia;8;MR76;10;2923350;278,80%
22-ene-24;URBANA;035_ZW Parque Colseguros;10;MR76;71;3856714;367,80%
22-ene-24;URBANA;035_ZW Parque Colseguros;10;MR76;88;1736531;165,60%
22-ene-24;URBANA;036_ZW Parque India Elena;10;MR76;61;5182;0,50%
22-ene-24;URBANA;036_ZW Parque India Elena;10;MR76;77;18516;1,80%
22-ene-24;URBANA;037_ZW Parque Tequendama;19;MR76;68;161101;15,40%
22-ene-24;URBANA;038_ZW Parque Sector Amarillo Skate Park;21;MR76;32;5726375;546,10%
22-ene-24;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;58;8195358;781,60%
22-ene-24;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;56;4289362;409,10%
22-ene-24;URBANA;040_ZW Polideportivo Torres Comfandi;5;MR76;22;2411430;230,00%
22-ene-24;URBANA;040_ZW Polideportivo Torres Comfandi;5;MR76;20;7305429;696,70%
22-ene-24;URBANA;041_ZW Parque Junin;9;MR76;63;4336854;413,60%
22-ene-24;URBANA;042_ZW Parque Mariano Ramos;16;MR76;30;8785;0,80%
22-ene-24;URBANA;043_ZW Polideportivo Ricardo Balcazar;13;MR76;47;16125;1,50%
22-ene-24;URBANA;044_ZW Polideportivo San Benito;11;MR76;36;4147581;395,50%
22-ene-24;URBANA;045_ZW Parque Santa Anita;17;MR76;16;1139932;108,70%
22-ene-24;URBANA;046_ZW Sebastian Belalcazar;2;MR76;11;363583;34,70%
22-ene-24;URBANA;047_ZW Parque del Mico;11;MR76;17;1972;0,20%
22-ene-24;URBANA;048_ZW Parque Cien Palos;9;MR76;39;8908;0,80%
22-ene-24;URBANA;050_ZW Parque Calima;4;MR76;46;2011008;191,80%
22-ene-24;URBANA;051_ZW Parque La Merced;2;MR76;12;523670;49,90%
22-ene-24;URBANA;052_ZW Puente de Colores;13;MR74;39;154195;14,70%
22-ene-24;URBANA;052_ZW Puente de Colores;13;MR76;48;23980;2,30%
22-ene-24;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;20;5812;0,60%
22-ene-24;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;29;3908;0,40%
22-ene-24;URBANA;054_ZW El Diamante;13;MR76;11;561;0,10%
22-ene-24;URBANA;055_ZW Polideportivo Petecuy;6;MR76;16;188115;17,90%
22-ene-24;URBANA;055_ZW Polideportivo Petecuy;6;MR76;19;1972656;188,10%
22-ene-24;RURAL;059_El Saladito;99;MR76;19;328671;177,00%
22-ene-24;RURAL;060_Felidia;99;MR76;57;349844;188,40%
22-ene-24;RURAL;061_La Leonera;99;MR76;37;162323;87,40%
22-ene-24;RURAL;061_La Leonera;99;MR76;17;14034287;7556,00%
22-ene-24;RURAL;062_Pichinde;99;MR76;9;963138;518,50%
22-ene-24;RURAL;062_Pichinde;99;MR76;25;1917923;1032,60%
22-ene-24;RURAL;063_Los Andes;99;MR76;5;1267;0,70%
22-ene-24;RURAL;063_Los Andes;99;MR76;15;629964;339,20%
22-ene-24;RURAL;063_Los Andes;99;MR76;25;186261;100,30%
23-ene-24;URBANA;001_ZW Parque Ingenio;17;MR76;28;37518;3,50%
23-ene-24;URBANA;001_ZW Parque Ingenio;17;MR76;40;7664;0,70%
23-ene-24;URBANA;002_ZW Canchas Panamericanas;19;MR76;55;23255;2,20%
23-ene-24;URBANA;003_ZW Parque del Perro;19;MR76;54;9557;0,90%
23-ene-24;URBANA;003_ZW Parque del Perro;19;MR76;35;3334;0,30%
23-ene-24;URBANA;004_ZW Parque San Nicolas;3;MR76;51;3085152;285,70%
23-ene-24;URBANA;004_ZW Parque San Nicolas;3;MR76;44;1099645;101,80%
23-ene-24;URBANA;005_ZW Parque Barrio Obrero;9;MR76;132;2211257;204,80%
23-ene-24;URBANA;005_ZW Parque Barrio Obrero;9;MR76;129;3155868;292,20%
23-ene-24;URBANA;006_ZW Parque Vallado;15;MR76;71;781843;72,40%
23-ene-24;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;48;6118;0,60%
23-ene-24;URBANA;010_ZW Parque Antonio Nari�o;16;MR76;28;7121;0,70%
23-ene-24;URBANA;011_ZW Parque Santa Rosa Poblado;13;MR76;30;6653;0,60%
23-ene-24;URBANA;011_ZW Parque Santa Rosa Poblado;13;MR76;28;1356;0,10%
23-ene-24;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;32;2755624;255,20%
23-ene-24;URBANA;013_ZW Parque Llano Verde;15;MR76;31;297159;27,50%
23-ene-24;URBANA;014_ZW Centro Cultural Alto Jordan;18;MR76;15;2069;0,20%
23-ene-24;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;76;7576377;701,60%
23-ene-24;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;39;1700759;157,50%
23-ene-24;URBANA;017_ZW Conjunto Habitacional Rio Cauca;15;MR76;29;16281;1,50%
23-ene-24;URBANA;018_ZW Parque Las Banderas;19;MR76;54;32745;3,00%
23-ene-24;URBANA;018_ZW Parque Las Banderas;19;MR76;27;80020;7,40%
23-ene-24;URBANA;019_ZW Parque Skate Board;15;MR76;70;12457;1,20%
23-ene-24;URBANA;020_ZW Parque Petecuy1;6;MR76;26;7862233;728,00%
23-ene-24;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;55;5425;0,50%
23-ene-24;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;58;4992;0,50%
23-ene-24;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;10;1886638;174,70%
